,scores,polarity_score
demonstrate,0.9608889654974255,1.7042949678680241
attain,0.7701142685976001,0.4926029889765909
precautionary,0.8542098393387921,1.0267300518590727
saving,0.7595668484647842,0.42561179684988065
misconstrue,0.9966835978963389,1.931642040985929
overstate,0.745997345175941,0.3394260575468018
arguably,0.7437033369028307,0.3248558264353992
signify,0.986835531378127,1.8690927438222045
forestall,0.9725197469762782,1.7781670528729079
concur,0.5643619594834135,-0.8142182333522853
discontinue,0.568977272687325,-0.7849043983409902
beneficial,0.9991567780725215,1.9473502697528042
fifth,0.5682258091805968,-0.7896772655939797
purposeful,0.8529747677363297,1.0188855820295855
acceptable,0.786777462487838,0.5984380850748744
constitutes,0.8730564870004561,1.1464331999795097
endorse,0.7732735440101036,0.5126689030555921
sixth,0.4833892204640384,-1.3285108516766388
stimulate,0.7477480995517969,0.35054584999678073
videoconference,0.8028210560045479,0.7003378332736608
disturb,0.9884838002500083,1.879561606850532
alignment,0.9895364743235601,1.886247591690437
opportune,0.7911343103018146,0.6261102954635414
occasion,0.8887280594231508,1.2459700825419093
reformulation,0.9485645355915727,1.6260172239952453
outdated,0.7950749638923944,0.6511390777123872
prescribe,0.6966343678075549,0.025900602109281266
prominent,0.5211704447961544,-1.0885460805625686
usefully,0.32889857999650857,-2.309747215357516
induce,0.6535914750556414,-0.247483283402349
deepa,0.4997318109113402,-1.2247120456447187
datta,0.5,-1.22300866163816
wynne,0.5001249969104437,-1.2222147526123193
dupor,0.49999999963478803,-1.223008663957778
nonsubstantive,0.7759868688910199,0.5299023939102998
terminology,0.8658576953985964,1.100710584855845
intra,0.8441129522469083,0.9626003884402795
restructuring,0.5515470507518715,-0.8956112187563651
govern,0.7902453139393085,0.6204638980155722
australian,0.6186942795895481,-0.46913034938759923
reais,0.6169267855231684,-0.4803564627966282
danish,0.610126143074214,-0.5235502617679538
krone,0.6098245316652745,-0.5254659252751851
korean,0.6188063026293503,-0.4684188429824777
norwegian,0.6099380884756447,-0.5247446772349049
singapore,0.609995050102183,-0.5243828894973134
kronor,0.6174888107636746,-0.47678679927771056
person,0.7491432927809428,0.35940732100017836
abide,0.7253081947554362,0.20802038361842182
confidential,0.8984490548773062,1.3077122968399888
accuracy,0.7792900642438295,0.5508824052994022
handle,0.726317718337857,0.21443230116932915
codifies,0.8629990144640308,1.0825538753188262
inspector,0.4971159222325623,-1.2413266773608551
ig,0.7593960260119839,0.42452683013659903
incorporates,0.8128107941181072,0.7637869475436829
referral,0.6325652655065309,-0.38102976451942094
investigation,0.7837788908255208,0.5793928694859918
vest,0.6722127651770018,-0.1292114777419239
disposition,0.7557380359577524,0.4012933653238919
symmetric,0.8973832116847662,1.3009426692733157
symmetry,0.8154769657381651,0.7807209478008998
ceiling,0.8232939712412441,0.8303701047433673
afford,0.9790425876645941,1.8195964136322604
tailor,0.7967873455627167,0.6620151486402824
reproduce,0.7924370164078632,0.6343843410534599
confuse,0.6325472870446771,-0.3811439534468577
maturation,0.6897120084260002,-0.018066273340863376
reintroduce,0.7537244060343204,0.38850393744730416
primacy,0.6270327048962074,-0.4161694314836398
ultimate,0.7524083742424982,0.38014525470776617
longevity,0.7612115780345867,0.4360581802516678
ample,0.698913402203149,0.040375727697917696
unseasonably,0.00873290881099352,-4.343256805445277
warm,0.008643973783575575,-4.343821669974567
uncomfortably,0.7712103135386392,0.4995644408103158
turmoil,0.8064345927588165,0.7232889560993243
pects,0.20808776910826873,-3.077068526283336
reluctance,0.6458700155362238,-0.29652558679505736
correlation,0.7678942390602826,0.4785026285672534
mismatch,0.779710167336471,0.5535506603454501
legislation,0.775152163988543,0.5246008248264101
enact,0.7726035656660709,0.5084135830436218
bonus,0.8864422112113601,1.2314516794821762
often,0.65490291687013,-0.2391537535788364
unclear,0.665646800703924,-0.1709147361666618
relayed,0.719257325543391,0.16958871627101565
inconsistent,0.6452631474153082,-0.3003800666936388
retreat,0.5841141934485884,-0.6887633179482957
machinery,0.8300934164136754,0.8735562992976336
indirectly,0.6180824657439065,-0.47301624170657913
wake,0.5795025517499672,-0.7180538336537128
intensified,0.4087431421108962,-1.8026201327606897
downshift,0.9023908787099801,1.3327485117986324
historically,0.6412650289322638,-0.3257738331379715
distinguish,0.9518495507890219,1.646881765414885
sharper,0.23002472638110327,-2.9377374954877005
equivalent,0.6046363682150253,-0.5584181780634342
additionally,0.6957301263027952,0.020157376219773246
chart,0.7925091236097532,0.6348423248404622
fan,0.8237351402430613,0.8331721584198989
opt,0.7389691973790009,0.29478727446705494
visual,0.40123711404638945,-1.8502941385219072
representation,0.37266919877513927,-2.0317412295163715
instance,0.8667712755928844,1.1065131247706332
band,0.6945296551757256,0.012532668859736164
egon,0.49999778932028155,-1.223022702613857
zakraj,0.49999746185879695,-1.223024782462289
ek,0.4999974570470326,-1.22302481302387
carey,0.49734911698372175,-1.2398455574110334
shaghil,0.4971293951492471,-1.2412411050845285
ahmed,0.497956887440096,-1.2359853463926795
rochelle,0.4802492038543553,-1.3484544448332132
bora,0.49562231852380084,-1.2508131955572332
durdu,0.4989898689559923,-1.2294244374383232
jae,0.49828090579917717,-1.2339273667282253
sim,0.4999773636051268,-1.2231524350973482
ajello,0.49983534309122357,-1.2240544683351466
tobias,0.49998908862775,-1.223077964446388
adrian,0.49981170623583276,-1.2242045961484715
haubrich,0.500027074551853,-1.2228366995391735
crump,0.5000000040282346,-1.223008636053113
marco,0.5196844275526759,-1.0979844138618886
del,0.504031979678156,-1.1973998282107359
negro,0.5000000478482116,-1.223008357733632
jim,0.4999925731566843,-1.2230558327075962
dolmas,0.4999963256739237,-1.22303199886006
nina,0.724096702135281,0.20032567402546664
boyarchenko,0.4999777125591738,-1.2231502187404277
overview,0.6133760483461737,-0.5029087185539799
lastly,0.730945952214967,0.24382820092155164
illustrative,0.7569959839518552,0.40928313293504087
simulation,0.7406768162755407,0.30563309497451563
coordinate,0.8209987983053576,0.8157924763588088
stringent,0.708175564279258,0.09920369428463298
resilience,0.5576871937330425,-0.8566125353856969
regulator,0.45926773858465725,-1.4817167358278718
untested,0.8282695265646182,0.8619719920682287
deploy,0.8722397120350995,1.1412455116216473
expeditiously,0.454958565346777,-1.5090861445222277
infrequently,0.7885063625581313,0.6094190714505431
threat,0.759853466082764,0.42743222835551975
outweigh,0.5756744516150268,-0.7423677405988048
completely,0.6920587473153516,-0.0031611274541805414
threaten,0.7285729324530253,0.22875613393351985
routine,0.7786788593237819,0.547000380528216
charge,0.9785734860812465,1.8166169481420023
offs,0.9360530687871078,1.5465515285047318
locate,0.6584414961401656,-0.21667871790665294
rre,0.9197998962931861,1.4433206542721553
usual,0.7723374291969546,0.5067232361047505
hinder,0.8315785892834453,0.882989269617132
tone,0.6018251083202022,-0.5762736962243411
british,0.5980802377027623,-0.600058976782385
membership,0.6335864559615749,-0.37454374565316084
coal,0.7234234188341538,0.19604936281253002
exploration,0.7094054951595326,0.10701551318115109
manufacture,0.45492781213711186,-1.5092814713558274
shrink,0.9420830750429499,1.5848506862630878
train,0.7028290348887597,0.0652455914405445
productive,0.11544830921993487,-3.665461496104019
satisfy,0.7697941864081351,0.49057000961473973
convert,0.6470563689119876,-0.2889905473327823
involuntary,0.6991546313239686,0.04190787737773403
slippage,0.8164498815610216,0.7869003537590749
alert,0.807788663232434,0.7318892388328236
illiquidity,0.7521268829739465,0.3783573828475311
unresolved,0.6539892212937354,-0.24495702633490488
posture,0.9255488712594556,1.4798348616941919
postponement,0.3154984193299366,-2.3948573869861343
combat,0.7814518719268359,0.564612973723684
imprudent,0.7703552874962729,0.4941338034453273
properly,0.44742521845427047,-1.5569336638850808
shape,0.8915955353512974,1.2641826528578983
reintroduces,0.7427379360819519,0.3187241514801597
heating,0.7786486706090712,0.5468086390443481
turbulent,0.8014236692831178,0.6914624304593384
outset,0.7351746892755375,0.2706867249312882
refinancings,0.9510146849214981,1.6415791739728973
expansive,0.7924745761323226,0.6346228989838165
round,0.6900945080631742,-0.015636853979573876
dim,0.5169021416866646,-1.115655905530404
tick,0.7076535519827372,0.09588817014618232
civilian,0.7531309404982119,0.38473458311710823
sustainable,0.7226689150137957,0.19125718522279994
reminder,0.16963621956291616,-3.321290820524564
slip,0.5590437376038774,-0.8479965430449096
skew,0.7310777076161576,0.24466503602281295
conventional,0.7800567120102798,0.5557517143028423
asymmetry,0.6921892167355932,-0.002332460169858115
relevant,0.7105913246404311,0.11454722516228562
leveling,0.6791843079032818,-0.08493221776035506
urgency,0.8235128017174991,0.8317599910182454
brett,0.49973147176426547,-1.2247141997133495
berger,0.4997750735195812,-1.224437266251836
marcelo,0.4995702703572363,-1.2257380590356675
rezende,0.4999775950635512,-1.2231509650055548
herbst,0.4997263494239424,-1.2247467338952063
hiroatsu,0.4999441667644226,-1.2233632824804628
tanaka,0.5,-1.22300866163816
heller,0.4999900955682738,-1.2230715689349512
sarah,0.500045543884064,-1.2227193928834212
bell,0.5000454751354186,-1.2227198295355741
scar,0.5002773320196005,-1.2212472069531286
jord,0.5015215497605313,-1.213344646072783
cristina,0.5000023647787686,-1.2229936419132577
arellano,0.49999889343397486,-1.2230156899139144
indexed,0.7137798604433754,0.13479898453928776
globally,0.6818323060658743,-0.06811364493139431
strike,0.575815781883288,-0.7414700914073268
differential,0.6881393408054683,-0.02805496037445548
jobless,0.6374625493663453,-0.3499250128530747
ip,0.8130968675139958,0.7656039224612448
dip,0.6210088709865015,-0.45442938602256694
earthquake,0.7001856675439955,0.048456430923119034
tenor,0.6920251757636021,-0.003374354787966257
eme,0.710313713494955,0.11278399762901968
unexpected,0.17511091285422403,-3.2865186937395756
poll,0.6659456841306322,-0.16901639924540854
portend,0.9833512951834261,1.8469628643450582
turnaround,0.6343202122391711,-0.3698833446121811
understated,0.7855553741367528,0.5906760774471851
corroborate,0.7616086524765373,0.43858017045347614
secular,0.39705673491151844,-1.8768455205907153
downbeat,0.7372183834487656,0.283667103761652
resumption,0.7405394253730886,0.304760466386033
recur,0.8078589225237183,0.7323354857464612
bout,0.7806336233641442,0.5594159259166914
advisable,0.6518389355727959,-0.25861441383297146
overweighting,0.6009763961764337,-0.5816642313094631
aberration,0.9617677801944261,1.7098766971884836
delayed,0.886355314475753,1.230899761018994
duca,0.5000170383978094,-1.2229004434609365
jonas,0.5019560592047749,-1.2105848901046266
zobel,0.500005353487312,-1.22297465934257
foundational,0.7599064123559122,0.42776851286037443
supplement,0.8145750901579756,0.7749927489137722
traditional,0.7815469604123084,0.5652169215060912
warn,0.5839995103448566,-0.6894917195611108
operationally,0.8877342854654634,1.2396581976172891
efficiency,0.8641059383430117,1.0895844239565675
occurs,0.45494234581320603,-1.5091891617412228
string,0.5911352010526693,-0.6441698852979078
brexit,0.5899489874004722,-0.6517040373158424
brief,0.7237371364480841,0.19804191802353838
dislocation,0.6593158788023372,-0.21112513834158378
reassure,0.7429879140439718,0.3203118688053674
counterpart,0.5960975008074848,-0.6126521897781386
illinois,0.5985200136108015,-0.5972657712423408
g,0.7153267267040228,0.14462379606252873
italian,0.6511116685044079,-0.2632335991211564
unsuccessful,0.7412521694102238,0.3092874096695695
coup,0.7104682638134651,0.11376561303356211
attempt,0.665936047598263,-0.16907760499840313
inch,0.7875262213937649,0.6031937742473836
deeply,0.9010471103994854,1.324213662524727
fleet,0.820017143497495,0.8095575653561621
conversation,0.6604123628218684,-0.2041608977319066
unwanted,0.9707994821208393,1.7672409124529411
preparation,0.8531388193863931,1.0199275444687137
orderly,0.6871577663347701,-0.03428936112129139
thin,0.7498642156231825,0.36398621138520737
overvaluation,0.7156363241549523,0.14659018234998017
comfortable,0.6272088452534385,-0.41505068847691934
lock,0.7505336774202899,0.36823825058595727
complication,0.6055341318034895,-0.5527160962005863
spell,0.9650271433514571,1.7305783114897895
nonperforming,0.8776957791110244,1.1758993353185248
indirect,0.6069790676077361,-0.543538688753633
compelling,0.8246953888145802,0.8392711092281517
quick,0.7756860782562728,0.5279919434922337
inadvertently,0.8295015444668766,0.8697970665370987
omit,0.8412908656604838,0.9446761053142884
kim,0.4981012428803694,-1.2350684830353733
zeynep,0.49712965741000487,-1.2412394393538957
senyuz,0.4987513482488031,-1.2309393848207448
craig,0.49975658548757457,-1.2245546916780166
hakkio,0.499826367065735,-1.2241114789254584
andolfatto,0.4999688198219127,-1.2232067003314602
overlap,0.7271777559993974,0.2198947694786368
substitution,0.8761143499299326,1.1658549998534296
normalizes,0.8568553615999064,1.043532899175109
broaden,0.7380047065144695,0.28866137903512323
arbitrage,0.8105829512491921,0.7496369613119535
drain,0.9084010104286384,1.3709214378413517
priority,0.7743277531397236,0.519364637695419
suspension,0.793702079949526,0.6424193025610946
substitute,0.4272321175725799,-1.6851887142922
prepay,0.8079153431584609,0.7326938374129693
width,0.7111568149610004,0.118138896891867
paramount,0.8892216301123107,1.2491049618251142
know,0.8019500374772461,0.6948056207730086
envision,0.7908121201579953,0.62406392757887
mistakenly,0.7215934259826862,0.18442629279545966
administrative,0.9194596823892253,1.4411598097511797
standpoint,0.9155090688039842,1.4160677673014952
simply,0.8988595393146146,1.3103194596777707
stop,0.8656328433863357,1.0992824532214025
pspp,0.7781207175868075,0.5434553828069952
people,0.7393158217946485,0.2969888348990899
bbb,0.7083927823948019,0.10058333976462358
hedge,0.8131399695297087,0.7658776818620566
trust,0.7245638930636943,0.20329300412620052
originate,0.9046544738265679,1.3471255758998926
rally,0.9197238283597718,1.4428375141793297
physical,0.7793785005245731,0.5514441020745061
revenue,0.792779930639126,0.6365623365120872
yardstick,0.7197147969450819,0.1724943134859975
compositional,0.6123555934079913,-0.5093900658369741
mask,0.9885933294961602,1.8802572741018657
tracked,0.926052725335786,1.4830350551828588
glean,0.7509192987858241,0.37068749738388207
dismiss,0.5674132633066532,-0.794838093177188
dictate,0.8384157330470036,0.9264149041035611
title,0.7707434700054525,0.49659931716576505
website,0.5359106497404793,-0.9949247125903116
newsevents,0.5408238875332245,-0.9637186306486288
ashton,0.5076877032053179,-1.1741807590842226
wood,0.4974881384693368,-1.2389625722890505
sophia,0.48066827471300766,-1.3457927459482566
allison,0.4899514498160929,-1.2868313166086023
dozier,0.49974418569960893,-1.2246334480532701
tallarini,0.5050303222676035,-1.1910589259449897
jr,0.5000001933956205,-1.2230074332995704
satyajit,0.5000457085561365,-1.2227183469804128
chatterjee,0.5000708720790192,-1.222558522646614
cindy,0.7224752994579831,0.19002744972968058
hull,0.7165239845661568,0.15222809459785464
parallel,0.7603482795522297,0.4305750010698374
standalone,0.8261590411662346,0.8485673935006753
governance,0.6455272377598803,-0.29870271556992717
independently,0.8241423109505013,0.835758274337062
incorporation,0.7220719484249124,0.18746559420380907
rescind,0.6036204079673477,-0.5648709776379496
undertakes,0.6651376705124716,-0.1741484405269326
collaborate,0.6651376705124715,-0.17414844052693332
assure,0.6646622709717722,-0.17716790704736235
manipulate,0.7109659186111363,0.11692643224278754
unfair,0.7850326503359105,0.5873560342394173
unified,0.8002542916150298,0.6840352110023419
impend,0.7473915476948391,0.34828123612421097
cp,0.908760134365242,1.373202388095666
certificate,0.8751430762917646,1.1596860241150226
exempt,0.879063372171608,1.1845855058056252
miss,0.8682663716813713,1.116009121711165
buoyant,0.9581347750440127,1.6868019222232338
rebuild,0.650832997242016,-0.2650035599119478
modernize,0.8014132578747183,0.6913963031361049
racial,0.24384015703919876,-2.849989765912561
ethnic,0.24384301857869561,-2.8499715910470678
disproportionate,0.6659418427269513,-0.16904079764888325
minority,0.6202832203059124,-0.4590383049381009
applicability,0.9913826347107559,1.8979733486658863
analyze,0.742959638310513,0.320132277486466
pension,0.9541934827538107,1.661769083318963
endowment,0.7430723417859894,0.32084810563059113
payout,0.7280763531076916,0.22560214538366502
ill,0.765824702877807,0.4653581160449871
equip,0.753538573347069,0.387323634292758
shorten,0.9934995221632288,1.911418609426668
argument,0.9130965550891352,1.40074485726808
unfolded,0.734007138693015,0.26327111007888787
misread,0.7708859694753369,0.49750439245856404
passage,0.7629528025408174,0.44711744440951784
recalibrating,0.5520849814092592,-0.8921945902760234
aggressively,0.9868647167404503,1.8692781125844296
lengthen,0.8003785032896334,0.684824132658346
lubomir,0.4992134849392973,-1.2280041563542712
petrasek,0.49994938025692826,-1.2233301693519727
terry,0.5000263930719554,-1.2228410279104889
fitzgerald,0.5000178157360935,-1.2228955062518674
argia,0.5001013703301775,-1.222364815163917
sbordone,0.5001553655338771,-1.2220218684509383
comply,0.7111352459730077,0.11800190299189905
foia,0.720170220014666,0.17538690086464218
interim,0.6957140730341616,0.020055415020754412
finalization,0.7256963492826263,0.21048571961323462
climb,0.6164212308225359,-0.48356745768013176
repos,0.6667976409863816,-0.1636052556018925
dipped,0.4416371637623136,-1.5936960834176443
ois,0.47749029043126645,-1.3659774880854745
protection,0.7622839807154907,0.44286946994421755
opec,0.6030023543996814,-0.5687965011095436
negotiable,0.8851179631379735,1.2230408116120648
nonbanks,0.9563316142090348,1.6753492738589637
republic,0.7110845949384161,0.1176801965322139
constitutional,0.7423526289666273,0.3162769006201898
italy,0.6993055825185442,0.042866633201455395
resignation,0.7842930657064825,0.5826586148344745
minister,0.4571192043116262,-1.4953629991285655
recapitalization,0.13396800374394616,-3.547834967686326
relaxed,0.740597388330895,0.3051286140082707
provisional,0.6891394624245483,-0.021702758727968893
initiative,0.6928130801350205,0.0016299640367806122
gather,0.7278282238334501,0.22402616986797916
creation,0.6424072086262189,-0.3185193596878324
contractionary,0.47116117905959265,-1.406176390807855
barkin,0.6817462505801218,-0.06866022025569228
raphael,0.568362713293586,-0.7888077288143022
bostic,0.568111211551638,-0.7904051243198268
clarida,0.5168065622289886,-1.1162629716879964
randal,0.5032645831382132,-1.2022738929959942
quarles,0.50229240391029,-1.2084486205236078
misback,0.629584983106278,-0.3999588171553374
walker,0.49647344461243736,-1.2454073284722098
sabelhaus,0.4992712056337354,-1.2276375474506627
carlson,0.49976951048325596,-1.2244725994831456
alyssa,0.49971920498986006,-1.2247921112623938
anderson,0.4998331673325639,-1.2240682875122115
arsenios,0.4999829403474048,-1.22311701481365
skaperdas,0.4999834885425398,-1.223113532991067
donielle,0.4831521477505886,-1.330016602229355
winford,0.49228798563357057,-1.271990974810461
kathryn,0.5000245768629281,-1.2228525634335226
chen,0.5000037171905981,-1.2229850521652847
gara,0.500030560217571,-1.2228145605801808
afonso,0.5000347552056709,-1.222787916410305
suraj,0.7273109913542082,0.22074100440052358
prasanna,0.7098452816593068,0.10980878599385037
lisa,0.7158300620709729,0.14782069500529627
stowe,0.7156070320384943,0.14640413554642787
fabrizio,0.7114538700121339,0.12002562101512265
perri,0.7480236379801756,0.3522959128141685
effr,0.8370662900338918,0.9178440123578008
outreach,0.9730363906263765,1.7814484784337514
detect,0.9034885500736116,1.3397202937402883
nonreserve,0.8502794767260549,1.0017666320273053
slope,0.6419835578662454,-0.3212101474917346
buffer,0.36168171710950636,-2.1015274413086766
operates,0.8320087644415615,0.8857214966738542
consistently,0.700326353224371,0.04934998606028378
passive,0.867444724181487,1.1107904857952666
runoff,0.8569381199065396,1.0440585326996992
paydowns,0.7674566311167765,0.47572319270043106
unsettled,0.47084748336605853,-1.4081688067930194
certainty,0.8752166461108114,1.1601532976113311
firmings,0.8683016825355729,1.1162333961013182
fast,0.649408269656868,-0.2740526162862094
baseline,0.5550597390314126,-0.8733006278770051
prepayment,0.6462754013738559,-0.29395080735209556
foreseeable,0.744668924096387,0.33098868512350244
substantively,0.6292897137557136,-0.4018341995278706
concurrent,0.6520758751423718,-0.25710950893414325
unfilled,0.9083662229577725,1.3707004876833948
disaster,0.6908269923110121,-0.010984532145533452
adoption,0.8370302786576491,0.9176152886515067
emission,0.7406144103884758,0.30523672840168903
friction,0.42698026955365753,-1.686788309151408
percentile,0.7262145011638687,0.2137767245973944
dedicate,0.6913815359957182,-0.007462387198522495
commission,0.6399453929109341,-0.3341554078860157
offshore,0.604067514608849,-0.5620312114633994
tariff,0.6696907025983082,-0.14523017962705875
salient,0.21511476973342147,-3.032437029383967
manifest,0.8760231346862296,1.1652756526918633
hearing,0.184580392690217,-3.226373963080815
mitigation,0.6121420535679556,-0.5107463490105277
legislative,0.629531755946668,-0.40029688569066546
tightness,0.848476665725728,0.99031620561305
slop,0.7354742901144237,0.2725896184451912
nonwage,0.7527234666691585,0.38214654194448067
escalation,0.5815062905753997,-0.7053272283856947
undoubtedly,0.8991152524136186,1.3119436033194367
favorably,0.9842373531471709,1.8525905987613585
latitude,0.79988034704186,0.6816601285243032
endpoint,0.7449347457728511,0.3326770326791336
meaningful,0.07317958246710228,-3.93392832109001
attendant,0.7403020727540017,0.3032529380324828
idea,0.8040537215156559,0.7081670209842825
entirely,0.8680379822000023,1.1145585220921632
_______________________,0.8394748674969489,0.93314192156668
huther,0.4991375655011714,-1.2284863532897872
roy,0.49999690437864897,-1.2230283232579748
webb,0.5,-1.22300866163816
reinstatement,0.8790137837954026,1.1842705487454346
restart,0.567155949249535,-0.7964724051909546
encounter,0.4207708281498273,-1.7262271365466795
mislead,0.7998645938840584,0.681560073457984
swifter,0.8555695944908371,1.0353664404250804
announces,0.7677002087722348,0.4772702589317086
fuel,0.6662489352327984,-0.16709032134275173
quiet,0.765907768482179,0.46588570134940593
semiannual,0.7743767070917303,0.5196755652552346
quartile,0.6521269806843788,-0.2567849157027916
commentator,0.8390479758743101,0.9304305496530402
retention,0.7674556173054625,0.4757167535496566
transitorily,0.6158075767012029,-0.48746503837985766
provisionally,0.7118136161752783,0.12231052329725237
told,0.7030197306305376,0.06645678194156958
seasonality,0.6319077545444918,-0.3852058988374556
immigration,0.64333649751124,-0.31261704713616173
refund,0.8489258736389063,0.9931693178658687
conducive,0.8163434877081543,0.7862246007361763
restrict,0.9905052775504822,1.8924008767867417
shale,0.7896421326552397,0.6166328348001641
recruiting,0.7022707422438901,0.06169963523851307
qualification,0.7828515170273941,0.5735027204731264
applicant,0.6577476440315535,-0.22108567044388383
employer,0.7842927501978122,0.5826566109034956
vocational,0.721220368498456,0.18205684460000846
complement,0.7208976831614227,0.18000733153070164
assistance,0.698534383069491,0.03796841450826057
child,0.6821308417129007,-0.06621751690816373
crew,0.8324645815916328,0.8886165870268095
unevenness,0.8220508973254277,0.8224748087872433
demographically,0.6938784553185522,0.00839661907737627
exaggerated,0.7316883051389097,0.24854320295308535
tolerance,0.7043581066686496,0.07495738257925479
farmland,0.8664038963566564,1.1041797415652992
recognition,0.7503730368704752,0.3672179535085237
wright,0.5009947909719707,-1.2166903172193322
norman,0.4997428392949837,-1.2246419996469105
morin,0.49973665787871124,-1.2246812604746682
favara,0.4988963578666808,-1.2300183665007063
rebecca,0.49922842617860314,-1.2279092581307867
zarutskie,0.49921486673853427,-1.2279953799542607
foerster,0.49999983702796547,-1.2230096967434976
reinvested,0.8770013990130417,1.1714890292941929
constant,0.8649879226629086,1.0951862849124163
file,0.550915896177893,-0.8996199523418882
fomc_policynormalization,0.6130187593633588,-0.5051780142292358
pdf,0.6248630008633359,-0.42995015301496164
likewise,0.7017291622409536,0.05825982819832314
confine,0.9354698147916302,1.5428470320517889
french,0.6726414028308128,-0.1264890160349277
presidential,0.679026413957387,-0.0859350699774738
parliamentary,0.6938946173755631,0.008499271238070424
counterweight,0.780741951588657,0.5601039649641266
predictor,0.7260473614234193,0.21271514837084263
idiosyncratic,0.5943237485800199,-0.6239180514541689
wireless,0.7364885152765636,0.2790313977467726
telephone,0.7247543252495837,0.20450252067066213
drug,0.697065737482018,0.028640416051999365
reemerge,0.9039374716931081,1.3425715876190594
enactment,0.6420318542694766,-0.3209033963064067
timetable,0.7414446121982464,0.31050969641111265
heavily,0.7578984909538228,0.4150153422528819
undershot,0.7809105663931103,0.5611749099552524
relevance,0.8851734979485106,1.2233935370288553
evolves,0.3901488573256705,-1.9207204159408622
kandrac,0.5,-1.22300866163816
libell,0.4986532893631684,-1.2315621988894523
liaison,0.49431906758392835,-1.259090701620605
uneventful,0.6693592011240265,-0.1473356877678411
routinely,0.7843998184707474,0.5833366474577009
disperse,0.6033758251102785,-0.5664244283360822
responsible,0.890615890463187,1.257960507718238
internally,0.7698124122064054,0.4906857694819121
profitable,0.7498897746004882,0.3641485474197721
location,0.722004427913062,0.18703674245381635
brighter,0.5222152191997392,-1.081910269917095
policymaking,0.8470084927401836,0.980991208854474
valid,0.7220252312593161,0.18716887343449573
coexistence,0.440936770404449,-1.598144582236327
innovation,0.6746728279826182,-0.11358656302537869
overshot,0.8154699584875981,0.7806764417450962
hypothesize,0.7524402075436639,0.38034744166605244
nonlinear,0.7618601718411024,0.4401776778878057
meant,0.6551520778845786,-0.23757122503828074
backing,0.23180655990463492,-2.9264203060319263
capitalize,0.610994608772323,-0.518034263381157
unstable,0.6664271030252517,-0.1659587012247767
reemergence,0.8488377803281746,0.9926097994405105
dan,0.49888377071071976,-1.2300983129305154
bromagen,0.4998638056372614,-1.2238736904893772
nathaniel,0.5006073111436677,-1.2191513679119381
wuerffel,0.5003989164240115,-1.22047497221772
rania,0.4999999991817428,-1.2230086668352624
perry,0.4999999996194058,-1.2230086640554771
lucca,0.6656195338583675,-0.17108791960549005
guard,0.8119718941494639,0.7584587337940834
robustness,0.7663015984611555,0.46838708457437006
bilateral,0.7995645709534779,0.6796544990585719
warmer,0.6780450946366802,-0.0921678501572064
temperature,0.853026927058729,1.0192168682724814
storm,0.5945360744261297,-0.6225694788770749
mirror,0.26892152465161084,-2.690687235496039
educational,0.7813737102345197,0.5641165352694494
reimposition,0.7855431727404936,0.5905985811428069
harder,0.9827342263415915,1.843043595289857
insured,0.7102847879393401,0.11260027901070684
peninsula,0.7031572726977212,0.06733037064214066
retracement,0.8143104884371464,0.7733121498199733
tourism,0.8172482779070372,0.7919713116175552
falloff,0.7781927481422999,0.5439128797798307
visitor,0.29500123942783946,-2.52504377375999
online,0.40823464226287215,-1.805849833539309
benefiting,0.6958593446110528,0.020978097154918558
prudential,0.7535321836995481,0.3872830508989705
stimulative,0.7247729269643142,0.20462066814461327
withdraw,0.9961343805080677,1.9281537256335772
brighten,0.6778713690442055,-0.09327125595656255
preannouncing,0.6876868806397446,-0.03092872907902977
burn,0.4942254521315781,-1.2596852935374392
kiser,0.4989434577472321,-1.229719214944456
cynthia,0.4997318109113402,-1.2247120456447187
doniger,0.5,-1.22300866163816
malin,0.4999975412008822,-1.223024278526653
hurricane,0.6450475324648869,-0.30174952978387126
declare,0.8328175237583489,0.8908582742074057
loosen,0.9899604962700589,1.8889407370592715
ab,0.6845447524559213,-0.0508857337492382
free,0.6333890966887966,-0.3757972590995006
venezuela,0.7302115038526583,0.23916340415352563
selective,0.8960294718352626,1.2923444864754654
status,0.9763508668530689,1.802500139494539
precipitate,0.9714073475316394,1.771101726567607
ruling,0.9052139310552316,1.3506789288734296
buttress,0.8046661924718668,0.7120570868945135
underpinned,0.7763150793531128,0.5319869994201968
renegotiation,0.6028801778875745,-0.5695724965750564
buyback,0.7387970823266146,0.29369409789902967
unskilled,0.7946286480502077,0.6483043342436884
entry,0.7772235484349571,0.5377570764662087
technological,0.6676360076374638,-0.15828042918101895
globalization,0.8843294296082618,1.2180324967329674
flatness,0.6384796918925345,-0.34346470412030805
inversion,0.645161040415307,-0.30102859207410443
foreshadow,0.881486673632504,1.1999769334441939
build,0.9413037284314485,1.579900721444492
reinvest,0.7402928390355309,0.30319429072344095
michiel,0.4794086219212704,-1.3537933414608667
de,0.4989147182193922,-1.2299017520205286
pooter,0.4992113012003602,-1.2280180262175027
bodenstein,0.4999811911372867,-1.2231281247978565
stefano,0.4999999996001054,-1.2230086641780624
eusepi,0.49999999956257013,-1.2230086644164648
prescott,0.4999899705510479,-1.2230723629730091
freedom,0.8087816117004866,0.7381958807184797
upheld,0.3817250725256236,-1.9742234886228964
appeal,0.8301745328452311,0.8740715045689279
